"Step","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - prior_loss_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - prior_loss_z__MAX"
"200","0.09464994072914124","0.09464994072914124","0.09464994072914124","0.1325838267803192","0.1325838267803192","0.1325838267803192","0","0","0","0","0","0","0.2498634159564972","0.2498634159564972","0.2498634159564972","0.21551251411437988","0.21551251411437988","0.21551251411437988","0","0","0","0","0","0","0.021115615963935852","0.021115615963935852","0.021115615963935852","0.05391068756580353","0.05391068756580353","0.05391068756580353","0.04361554980278015","0.04361554980278015","0.04361554980278015","0.06350070238113403","0.06350070238113403","0.06350070238113403"
"202","0.36886483430862427","0.36886483430862427","0.36886483430862427","0.48040226101875305","0.48040226101875305","0.48040226101875305","0","0","0","0","0","0","0.2717636525630951","0.2717636525630951","0.2717636525630951","0.39513036608695984","0.39513036608695984","0.39513036608695984","0","0","0","0","0","0","0.04759766161441803","0.04759766161441803","0.04759766161441803","0.13949938118457794","0.13949938118457794","0.13949938118457794","0.005938485264778137","0.005938485264778137","0.005938485264778137","0.09360507130622864","0.09360507130622864","0.09360507130622864"
"204","0.2669870853424072","0.2669870853424072","0.2669870853424072","0.09198561310768127","0.09198561310768127","0.09198561310768127","0","0","0","0","0","0","0.2840086817741394","0.2840086817741394","0.2840086817741394","0.26673004031181335","0.26673004031181335","0.26673004031181335","0","0","0","0","0","0","0.031636208295822144","0.031636208295822144","0.031636208295822144","0.16895033419132233","0.16895033419132233","0.16895033419132233","0.12725584208965302","0.12725584208965302","0.12725584208965302","0.1679787039756775","0.1679787039756775","0.1679787039756775"
"206","0.1881033182144165","0.1881033182144165","0.1881033182144165","0.07356330752372742","0.07356330752372742","0.07356330752372742","0","0","0","0","0","0","0.18239840865135193","0.18239840865135193","0.18239840865135193","0.15887990593910217","0.15887990593910217","0.15887990593910217","0","0","0","0","0","0","0.029583275318145752","0.029583275318145752","0.029583275318145752","0.021771788597106934","0.021771788597106934","0.021771788597106934","0.010195523500442505","0.010195523500442505","0.010195523500442505","0.1105981320142746","0.1105981320142746","0.1105981320142746"
"208","0.1376412808895111","0.1376412808895111","0.1376412808895111","0.24124011397361755","0.24124011397361755","0.24124011397361755","0","0","0","0","0","0","0.21745413541793823","0.21745413541793823","0.21745413541793823","0.09175315499305725","0.09175315499305725","0.09175315499305725","0","0","0","0","0","0","0.02330087125301361","0.02330087125301361","0.02330087125301361","0.06443493068218231","0.06443493068218231","0.06443493068218231","0.005655139684677124","0.005655139684677124","0.005655139684677124","0.03256291151046753","0.03256291151046753","0.03256291151046753"
"210","0.20498931407928467","0.20498931407928467","0.20498931407928467","0.11049732565879822","0.11049732565879822","0.11049732565879822","0","0","0","0","0","0","0.2557225525379181","0.2557225525379181","0.2557225525379181","0.11976510286331177","0.11976510286331177","0.11976510286331177","0","0","0","0","0","0","0.0286729633808136","0.0286729633808136","0.0286729633808136","0.027328282594680786","0.027328282594680786","0.027328282594680786","0.012963637709617615","0.012963637709617615","0.012963637709617615","0.02144142985343933","0.02144142985343933","0.02144142985343933"
"212","1.6326122283935547","1.6326122283935547","1.6326122283935547","0.5086228251457214","0.5086228251457214","0.5086228251457214","0","0","0","0","0","0","0.25717467069625854","0.25717467069625854","0.25717467069625854","0.1898638904094696","0.1898638904094696","0.1898638904094696","0","0","0","0","0","0","0.03379561007022858","0.03379561007022858","0.03379561007022858","0.028880834579467773","0.028880834579467773","0.028880834579467773","0.010370686650276184","0.010370686650276184","0.010370686650276184","0.028483495116233826","0.028483495116233826","0.028483495116233826"
"214","0.1376703381538391","0.1376703381538391","0.1376703381538391","0.38767009973526","0.38767009973526","0.38767009973526","0","0","0","0","0","0","0.30373185873031616","0.30373185873031616","0.30373185873031616","0.2166539430618286","0.2166539430618286","0.2166539430618286","0","0","0","0","0","0","0.04000551998615265","0.04000551998615265","0.04000551998615265","0.32913631200790405","0.32913631200790405","0.32913631200790405","0.02712920308113098","0.02712920308113098","0.02712920308113098","0.09304285049438477","0.09304285049438477","0.09304285049438477"
"216","0.4143156111240387","0.4143156111240387","0.4143156111240387","0.3077305853366852","0.3077305853366852","0.3077305853366852","0","0","0","0","0","0","0.2789013087749481","0.2789013087749481","0.2789013087749481","0.12632906436920166","0.12632906436920166","0.12632906436920166","0","0","0","0","0","0","0.053283125162124634","0.053283125162124634","0.053283125162124634","0.0850386917591095","0.0850386917591095","0.0850386917591095","0.008630305528640747","0.008630305528640747","0.008630305528640747","0.09645774960517883","0.09645774960517883","0.09645774960517883"
"218","0.08311346173286438","0.08311346173286438","0.08311346173286438","0.3798536956310272","0.3798536956310272","0.3798536956310272","0","0","0","0","0","0","0.1471899449825287","0.1471899449825287","0.1471899449825287","0.10961219668388367","0.10961219668388367","0.10961219668388367","0","0","0","0","0","0","0.03219008445739746","0.03219008445739746","0.03219008445739746","0.05651146173477173","0.05651146173477173","0.05651146173477173","0.005887076258659363","0.005887076258659363","0.005887076258659363","0.02217516303062439","0.02217516303062439","0.02217516303062439"
"220","0.11844560503959656","0.11844560503959656","0.11844560503959656","0.3510713577270508","0.3510713577270508","0.3510713577270508","0","0","0","0","0","0","0.16922056674957275","0.16922056674957275","0.16922056674957275","0.24622902274131775","0.24622902274131775","0.24622902274131775","0","0","0","0","0","0","0.1068754494190216","0.1068754494190216","0.1068754494190216","0.043021515011787415","0.043021515011787415","0.043021515011787415","0.020402222871780396","0.020402222871780396","0.020402222871780396","0.05020894110202789","0.05020894110202789","0.05020894110202789"
"222","0.13573095202445984","0.13573095202445984","0.13573095202445984","0.5290203094482422","0.5290203094482422","0.5290203094482422","0","0","0","0","0","0","0.1522541046142578","0.1522541046142578","0.1522541046142578","0.10615289211273193","0.10615289211273193","0.10615289211273193","0","0","0","0","0","0","0.020162388682365417","0.020162388682365417","0.020162388682365417","0.028000399470329285","0.028000399470329285","0.028000399470329285","0.012705251574516296","0.012705251574516296","0.012705251574516296","0.035267993807792664","0.035267993807792664","0.035267993807792664"
"224","0.12832581996917725","0.12832581996917725","0.12832581996917725","0.13551563024520874","0.13551563024520874","0.13551563024520874","0","0","0","0","0","0","0.14034658670425415","0.14034658670425415","0.14034658670425415","0.12575015425682068","0.12575015425682068","0.12575015425682068","0","0","0","0","0","0","0.01990675926208496","0.01990675926208496","0.01990675926208496","0.025465115904808044","0.025465115904808044","0.025465115904808044","0.012695863842964172","0.012695863842964172","0.012695863842964172","0.036230385303497314","0.036230385303497314","0.036230385303497314"
"226","0.329570472240448","0.329570472240448","0.329570472240448","0.12701228260993958","0.12701228260993958","0.12701228260993958","0","0","0","0","0","0","0.23667365312576294","0.23667365312576294","0.23667365312576294","0.14365538954734802","0.14365538954734802","0.14365538954734802","0","0","0","0","0","0","0.07688626646995544","0.07688626646995544","0.07688626646995544","0.0865328311920166","0.0865328311920166","0.0865328311920166","0.02416163682937622","0.02416163682937622","0.02416163682937622","0.062468498945236206","0.062468498945236206","0.062468498945236206"
"228","0.12266188859939575","0.12266188859939575","0.12266188859939575","0.4077643156051636","0.4077643156051636","0.4077643156051636","0","0","0","0","0","0","0.12047514319419861","0.12047514319419861","0.12047514319419861","0.1638464629650116","0.1638464629650116","0.1638464629650116","0","0","0","0","0","0","0.10266363620758057","0.10266363620758057","0.10266363620758057","0.02500206232070923","0.02500206232070923","0.02500206232070923","0.015203580260276794","0.015203580260276794","0.015203580260276794","0.09308092296123505","0.09308092296123505","0.09308092296123505"
"230","0.08178725838661194","0.08178725838661194","0.08178725838661194","0.317615270614624","0.317615270614624","0.317615270614624","0","0","0","0","0","0","0.28032436966896057","0.28032436966896057","0.28032436966896057","0.22742748260498047","0.22742748260498047","0.22742748260498047","0","0","0","0","0","0","0.020565837621688843","0.020565837621688843","0.020565837621688843","0.05117923021316528","0.05117923021316528","0.05117923021316528","0.00711977481842041","0.00711977481842041","0.00711977481842041","0.042129531502723694","0.042129531502723694","0.042129531502723694"
